mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_mean_14,mfcc_mean_15,mfcc_mean_16,mfcc_mean_17,mfcc_mean_18,mfcc_mean_19,mfcc_mean_20,mfcc_mean_21,mfcc_mean_22,mfcc_mean_23,mfcc_mean_24,mfcc_mean_25,mfcc_mean_26,mfcc_mean_27,mfcc_mean_28,mfcc_mean_29,mfcc_mean_30,mfcc_mean_31,mfcc_mean_32,mfcc_mean_33,mfcc_mean_34,mfcc_mean_35,mfcc_mean_36,mfcc_mean_37,mfcc_mean_38,mfcc_mean_39,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,mfcc_std_14,mfcc_std_15,mfcc_std_16,mfcc_std_17,mfcc_std_18,mfcc_std_19,mfcc_std_20,mfcc_std_21,mfcc_std_22,mfcc_std_23,mfcc_std_24,mfcc_std_25,mfcc_std_26,mfcc_std_27,mfcc_std_28,mfcc_std_29,mfcc_std_30,mfcc_std_31,mfcc_std_32,mfcc_std_33,mfcc_std_34,mfcc_std_35,mfcc_std_36,mfcc_std_37,mfcc_std_38,mfcc_std_39,label
3.764052345967664,2.400157208367223,2.9787379841057393,4.240893199201458,3.8675579901499675,1.022722120123589,2.9500884175255893,1.848642791702302,1.896781148206442,2.4105985019383724,2.144043571160878,3.4542735069629753,2.7610377251469935,2.121675016492828,2.4438632327454255,2.3336743273742666,3.4940790731576064,1.794841736234199,2.313067701650901,1.1459042606982752,-0.5529898158340787,2.653618595440361,2.8644361988595057,1.2578349795935582,4.269754623987607,0.5456343254012352,2.045758517301446,1.8128161499741664,3.5327792143584578,3.469358769900285,2.1549474256969163,2.3781625196021734,1.1122142523698872,0.019203531776073035,1.6520878506738474,2.15634896910398,3.2302906807277205,3.2023798487844113,1.6126731825920477,1.6976972494246645,0.29028940698658146,0.21599641256420493,0.15874596187499745,0.8901550790463579,0.3980695636496693,0.4123851396777627,0.24944092799001477,0.655498071166382,0.17722043048840969,0.45745194395720623,0.32090668776126485,0.5773804995718524,0.3978389724862254,0.2638735631755176,0.49436355433226903,0.5856663741060836,0.5133034444766336,0.5604943795479562,0.3731355812638073,0.42745176680257235,0.3655079104448098,0.42808936769189176,0.3373707435911092,0.15474347953366463,0.5354852284507505,0.4196438127583476,0.17396033060679106,0.5925564511051549,0.31854032712335156,0.5103890791592278,0.6458181124355074,0.5257965821514822,0.7278801369086602,0.25303483592926945,0.5804683282355099,0.36303798181193736,0.32584057016362367,0.38423006704711693,0.43768949357452547,0.5112330684459491,happy
0.8348501592166435,2.900826486954187,2.46566243973046,0.46375631372277626,3.4882521937955997,3.8958891760305834,3.1787795711596507,1.8200751641876491,0.9292473784894575,3.054451726931137,1.5968230530268204,3.2224450703824274,2.2082749780768602,2.9766390364837125,2.3563663971744018,2.706573168191948,2.0105000207208206,3.7858704939058354,2.12691209270362,2.401989363444702,3.883150697056254,0.6522409388575536,0.7295150015142664,2.969396708158011,0.8268765948858401,3.9436211856492926,1.5863810192402528,1.2525451885592422,3.922942026480385,3.480514791434424,3.86755896042657,2.9060446582753854,1.1387743149452976,3.9100649530990337,1.7319966290486195,2.802456395796395,2.947251967773748,1.8449899069091658,2.6140793703460803,2.922206671566527,0.5752851062311259,0.2801198418831611,0.5596476348412112,0.765277179337406,0.3610864280537269,0.47007309193446584,0.4129692896556725,0.8698527456958685,0.6344589514024871,0.5814923672482221,0.3460167851109367,0.6078498382583635,0.36513346786852474,0.5063661116548702,0.3728307843242238,0.6352866589892999,0.6153181633229882,0.458340248884401,0.579201342532329,0.28138769825389887,0.20174848145887886,0.5878783402529074,0.5333346990745058,0.6270062873784212,0.9766289549727885,0.6888958973980828,0.31743555491116826,0.7234032576191706,0.23681851789769576,0.4076830790370582,0.48635167893507375,0.8426685443298734,0.351049035590312,0.3347122922681971,0.48030949511491355,0.3673043427275785,0.7253271844213014,0.2840136983273153,0.2705062695177795,0.41243599105111317,happy
1.5019675493076952,3.9295320538169856,2.949420806925761,2.087551241385191,0.774564481169832,2.844362976401547,0.9997846526104353,0.4552289032223884,3.1880297923523018,2.3169426119248495,2.920858823780819,2.3187276529430214,2.856830611902691,1.348974406699853,0.9657571582155353,2.681594518281627,1.196590335826159,1.3104502222497993,1.5444674964826568,2.017479159025057,1.646006088746516,0.6250487065819812,1.3563815971671094,-0.22340315222442664,2.6252314510271875,0.3979423443932524,0.8956166605715494,2.0521650792609742,1.2604370036086867,3.543014595406736,0.7071430902765514,2.267050869349183,1.9607171817725044,0.8319065022588026,2.523276660531754,1.828453668777752,2.7717905512136674,2.8235041539637313,4.16323594928069,3.336527949436392,0.4261636324115113,0.45212416448481474,0.7199319191774226,0.6310527461445196,0.6280263052195184,0.17660879113783312,0.49513477512021287,0.3523938181588623,0.5559849198086476,0.4803699220714084,0.6820357816185184,0.5634436430382604,0.6572655924217953,0.4067161806528114,0.3111107488163499,0.4179900613594903,0.4965959172277119,0.5758303471110163,0.9518617901381705,0.49154856966787147,0.30881099990144456,0.4308036448601227,0.4072808050707811,0.5962962947546925,0.19184059711107504,0.5126523988400663,0.5313013075930751,0.5464362072400551,0.38053678620692744,0.4524156540527986,0.2151878182034937,0.4013360233275612,0.39142770479665645,0.5832100092522852,0.26876351363561746,0.6562396203419987,0.7988969088982738,0.08600299499729347,0.5852517461556201,0.6353816070060492,happy
1.362562974447771,1.6027281856712023,1.8671194224130443,1.7022091205982717,1.6909870309528778,0.3239961936700233,3.15233156478312,3.0796185920368213,1.186635740795797,0.533575672197486,2.5210648764527583,1.4242120301869339,2.1419531633207796,1.6806715828549048,2.6915387510701865,2.694749143656006,1.2744026215364157,0.6166360446049446,0.4170616026649181,2.610379379107205,0.8111407422159711,1.4931836457013126,1.4036859615494919,1.9474327037304537,0.06372019415349306,2.1887785967938287,2.5238910238342056,2.0884220870446613,1.6891138283015283,2.0974001662687836,2.39904634564013,-0.7725927564266502,3.955912308250694,2.3900933226879264,1.34759141761298,1.609046624812399,2.4937417773491886,1.8838960609656334,-0.030684467781494362,4.064492861359319,0.47789186855350546,0.70403454234316,0.36159003044312177,0.8072754108491595,0.5572687377784559,0.6217687668950902,0.29094932677060903,0.7422290579365401,0.6379636329069577,0.7603692459129997,0.37438248807168417,0.40379457630784243,0.9607833395367884,0.28799683545569055,0.47281005986433583,0.7273782725205391,0.5195449935429711,0.6165907359506587,0.42011019414742495,0.5740111775695037,0.2386946296529367,0.8316261359236377,0.47636719097428604,0.3639643592006299,0.6332766164063829,0.40785604252228935,0.23314830571944928,0.23065649884048894,0.6387546305380265,0.46808531237074663,0.4732596880663122,0.7155487611952526,0.2746348382486513,0.353864449427035,0.4230240381637449,0.5188703178634148,0.49156570974188424,0.44262256152201845,0.4876747195808705,0.47853894474176506,happy
1.2803956114482071,1.1870070114459228,2.2745163577239396,1.109084917004472,0.8426447408091464,1.6877077488743066,1.8423329838361842,4.256723497298209,1.2952997241437663,2.9432607249694946,2.747188334204632,0.8110550447962639,2.7732529774025996,0.8161193598066823,-0.6591722379967409,2.606319524359381,0.24410941656228058,2.450934461805915,1.3159891022627834,3.659550796189872,3.0685093993160093,1.5466141961486124,1.3121623889713177,0.7859225969058794,1.5590773677074086,1.719644504815491,1.6353064556083146,2.156703855272364,2.5785214977288784,2.349654456993174,1.2358560760935569,0.5622085261984215,3.3645318481024713,1.3105508154500622,1.3477064000649808,1.4788106876988891,0.15693044984335147,1.5220259959595133,1.5203441859920523,2.6203582983435125,0.6396914298214672,0.5007541778172538,0.6863696748228607,0.5679929967602524,0.496863577679489,0.5321856336596446,0.4618693012837201,0.4210300971933099,0.4464532926212067,0.2743977337059986,0.5560883410632592,0.30137527781408385,0.6683262528147274,0.4501082839678102,0.5098989963300181,0.5987673552561913,0.6286628930125856,0.18587531827330944,0.45861926476720566,0.6760357824161565,0.16037883611354908,0.5774560950790126,0.048887154119562126,0.2954986312728793,0.5077261103680376,0.1686569795356092,0.30289785246316986,0.20563299850728262,0.829626986441512,0.5328455510974668,0.6134580555705339,0.4554649798969691,0.42931365024856016,0.1767051622697935,0.4416325274504274,0.3477015576376753,0.6715847848584673,0.7282203733315147,0.7933157431148355,0.6705103878922464,happy
1.401346063077014,0.8841030140396056,2.766663181645086,2.356292817472289,0.23146154932296925,2.355481792743769,2.8145198224878665,2.05892558918163,1.8149463289906584,1.1923515123836443,0.5534653004366121,2.8002979493400275,1.690885555228291,1.7665333384563073,3.7327211869191332,2.6845011068591904,2.3708250012811023,2.1420618051872355,3.519994860765773,3.7195893074161948,2.929505111479528,2.5822245913979245,-0.09460307120614475,2.1237219142335064,1.869893045806296,2.0939532293855687,2.943046087322518,-0.7396771671895563,1.4306879465298148,2.2699043549407616,1.5331544539472375,0.5830938868737405,2.8689634868967953,2.276871905846128,1.0288954295555155,2.314817204515824,2.821585712049796,2.005292646299361,2.800564803430997,2.0782601751616614,0.42095420346912915,0.2681158967200174,0.48281384660567744,0.5388585876091543,0.6751665523174661,0.4769785063025547,0.5914831212441982,0.30707759725325434,0.343474168834495,0.4779221401946224,0.2890743072029972,0.6640495674649363,0.5926260658637215,0.5558191528784907,0.5677808250431889,0.9042087122969595,0.40622716240664086,0.0597117428998884,0.539860039379293,0.4898792918076668,0.39649619149791937,0.304234028128246,0.4121620956395704,0.5362676858435642,0.39943665987149235,0.9824907359087498,0.30789912367337036,0.3413765274584657,0.04227599199709431,0.5502968830043073,0.09671867444004795,0.3921090733250997,0.4448658930878886,0.35805440683062234,0.8477745354909022,0.6988788782630998,0.7638273752603151,0.32351623629001625,0.7257188129029137,0.5992001892687925,happy
2.7714059486768456,3.029438828782767,1.0912367540409469,1.5756823790220986,2.862596011328451,-0.6556190929749328,3.513328082573205,2.553132064207584,1.954296039339765,2.2205076557571735,0.9700647166910235,1.6500566354108952,3.1002843382203737,3.298021972326221,4.696224052563579,1.9260753337195848,1.3414470331949961,1.4857660340600112,0.9819581247126352,1.9221452440591493,2.3827324300122683,1.9657577194680462,3.0963468456657983,1.7657841986554634,1.6525493475014368,1.4187315231396749,0.36736547376550477,0.432232275691546,0.8208420693623122,3.301428071664761,2.8952602728899297,3.37496406639299,0.6677883454054983,0.03137531021397977,1.3399436798659172,2.175818953296028,2.4986902749098276,3.047972155968053,2.284279670807215,3.742668780655631,0.4554788638103359,0.31738415639164075,0.1637563569011133,0.32220572838091,0.5484235921970246,0.32225594852927386,0.6873484927070515,0.7824655412074886,0.026082618954679393,0.6728104600995296,0.05207918826765262,0.5802998110180575,0.7449741128387319,0.5129712212687152,0.2440621653591521,0.3829137591444455,0.44767091085781985,0.4635510432420114,0.4594206318466666,0.47802344413813724,0.5426960097820338,0.2582852692533557,0.4515960340259561,0.8036522340711412,0.42307091537149644,0.41123278136896046,0.7156394607428476,0.011836933268819294,0.7362757202576572,0.37361924839896654,0.5327857144905174,0.5192642711842393,0.6884936238440788,0.44648105075293043,0.36439484368710995,0.7595691581302197,0.02716523657176395,0.5040668363410487,0.23041491547417592,0.3476853223486882,happy
4.011256681463137,1.955404573544143,2.1950696971513812,0.21843714429440864,1.2709553412053043,2.1965574007287847,2.354757693113218,2.616886554393279,2.0086278989175765,2.5270042084546596,2.453781912635684,0.17025958899546856,2.0370057219101496,2.767902407732704,2.5898798207345193,1.63614119002921,1.1943734924606322,0.8816880756783678,1.8689459884585877,3.133079879559722,0.048195898518397895,1.340108270270502,0.860197544573226,2.7849575212405,1.445690373428699,1.5293623418452085,1.783050430063351,2.4453932508947975,1.6076110018503633,-1.0461430547999266,2.5433118913875195,2.4390429576720427,1.7804589716687866,0.9159633793280655,2.351780110681358,2.379235533535587,1.5299671172991252,1.7832685294244615,1.0698434974756788,1.8214109079126708,0.18991413098330379,0.5834637642063671,0.31112630183514123,0.5476206295664624,0.21880741674642012,0.38198847082609205,0.47790211898681445,0.16786003762614732,0.5230295746280185,0.4241704874240154,0.1515287604381539,0.23935144917753687,0.6210240168164334,0.6791111971102648,0.4736182720440066,0.5809523624080994,0.5447687126625822,0.5659245964255476,0.7571968014160586,0.1986003203571456,0.6352921464723247,0.42359820888443594,0.4551482131496719,0.439550053908986,0.42497057666774324,0.25476076164339617,0.5366678398515202,0.8341886065577715,0.4887733959102486,0.4997229914529809,0.3625401925686673,0.4765050907163777,0.5932332852068062,0.4259515118591314,0.4092391917895998,0.5806529080326494,0.3163990460361909,0.5504993254153745,0.6640643594522844,0.7719897083358969,happy
1.9096179927230532,3.3675972398067135,3.034409886481518,1.0037873596289337,0.7820614884068491,1.6950363621455795,3.0289354925948544,1.9277129924399952,1.3993424423422116,3.5522431800485608,2.2869044880033464,-0.3205942757907416,2.3171606262926887,2.520040614570868,2.225608654471104,2.4497121002319924,1.9327243910770182,0.6816041303552658,1.6292959967795466,1.0543842044437086,1.0672590892056222,0.7369316508977246,2.4524890926396465,2.0978961454126273,1.551834637319292,1.3506620722696119,1.9765768949785478,3.079194728112489,-0.004215715498915085,2.376876520850893,1.4542880259822177,0.1154141550205523,0.05429691683604121,1.087216505864708,2.2195095557930453,2.3930629339800915,1.0610184273222147,3.0170209914132444,3.422983496516106,2.39608658495656,0.38171946643837784,0.7248838369020736,0.6510791391326677,0.6734814822709836,0.36870726500569373,0.06691090105494046,0.9233582042967351,0.17782431931001325,0.4928463856279558,0.9761490702439501,0.5661153512548748,0.6898492947116471,0.19952068612365742,0.1444666090532587,0.3934594416040891,0.7181499468869,0.430750110470538,0.34107273578570024,0.5395934579889935,0.716387043695453,0.21101196018532564,0.25789140117532966,0.34226614909812675,0.7189276749424183,0.5469643051897464,0.9264306821140887,0.6872891451662232,0.49298096462606594,0.7530155676177532,0.5422994025463757,0.359015729498511,0.6359949688490205,0.3607346692277834,0.4419205798392266,0.7655565391915966,0.4797437027565201,0.33937172253167436,0.4071324617129017,0.7043581171177347,0.38949186531665414,happy
1.6131291531493535,1.4897072603663715,2.18392549434031,1.6145102396243918,0.39816395102746305,1.1128190581549597,1.0672109584935616,3.243319384455155,2.8126740421090424,2.5872593793998258,1.49464168273559,1.1842084580060286,1.492482398342643,0.948119897448326,4.497200391587008,-0.24532164837140202,2.564008535073809,0.7154477020074728,1.8956565085053074,1.0119980575062657,0.8223710375173692,0.8598036990650384,3.754986153742059,1.867011577690408,1.2342978055219138,2.555786964082873,2.0103493145662994,2.7200337593416526,0.17574334406217007,2.3036039044620016,2.7726948371023816,0.3384017088854363,2.4481952844233126,3.6961815728281606,1.9851422966452972,2.821405937024811,2.67057045031091,1.292494302489423,2.0397667345864954,0.43300528913839753,0.40973939257949477,0.5531375949932472,0.6446200987475597,0.5049224250495823,0.6439967460286331,0.2794187574089261,0.47966054508902567,0.5038558769026155,0.8699182493359273,0.45716666875998313,0.4001966724011634,0.5042702447687097,0.3161773110260112,0.5385507698130433,0.42698895669074843,0.14173449039176322,0.4882826897732278,0.43649138121396014,0.1735153395864033,0.48657316907709564,0.797871192414896,0.6042607496551428,0.6223854385462315,0.23170065488339148,0.5953796737844445,0.5296899162760156,0.6058090476668864,0.5845257243417652,0.22804385489923723,0.4917198376884065,0.3484258279149668,0.4899831811430356,0.32051981461963386,0.7624940734281993,0.32820552231113154,0.3202115687068928,0.5149172813087107,0.284580186119201,0.41506733951342684,0.33400708049240757,happy
